Ticker,Name,Sector,Industry,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Price,MA10,MA30,Volume / VMA10,EPS RS (%),TTM EPS,Rev RS (%),TTM RPS,TTM PE
6506,雙邦,Basic Materials,Specialty Chemicals,-8.34,-5.33,-11.58,-18.42,-19.84,-15.03,65,18.5,17.97,17.75,0.8,66.17,0.7,1.99,21.189,26.43
1524,耿鼎,Consumer Cyclical,Auto Parts,-8.41,-6.33,-10.0,-9.57,16.16,17.8,65,35.0,32.5,34.12,0.59,-42.86,3.02,-20.1,16.318,11.59
1608,華榮,Industrials,Electrical Equipment & Parts,-8.42,0.56,1.69,23.04,20.92,7.31,65,30.3,32.93,35.64,0.57,3.99,2.05,7.23,25.389,14.78
5521,工信,Industrials,Engineering & Construction,-8.5,-12.22,-20.24,-12.17,17.95,63.41,65,13.15,11.67,12.69,1.9,592.25,-0.07,-2.65,12.429,
1341,富林-KY,Consumer Cyclical,Textile Manufacturing,-8.54,-5.81,-8.26,-20.71,-18.96,-13.01,64,68.8,67.31,67.06,0.6,-8.06,4.48,-1.24,49.872,15.36
3520,華盈,Technology,Electronic Components,-8.55,-6.0,0.92,10.56,-18.32,-18.81,64,19.95,20.65,20.1,0.68,26.99,0.33,7.75,13.305,60.45
2488,漢平,Technology,Consumer Electronics,-8.55,-3.16,1.87,-10.4,2.34,9.08,64,46.6,48.54,47.35,1.27,-4.4,4.86,-3.53,32.266,9.59
1570,力肯,Industrials,Tools & Accessories,-8.55,-2.54,16.99,0.59,60.54,2.4,64,28.35,31.26,31.03,0.36,211.54,1.06,92.75,10.005,26.75
5530,龍巖,Consumer Cyclical,Personal Services,-8.57,-3.3,1.17,11.32,-7.74,-1.47,64,45.65,47.84,47.62,0.67,-28.84,3.31,-16.78,9.566,13.79
9904,寶成,Consumer Cyclical,Footwear & Accessories,-8.6,-3.41,-5.75,-13.84,-4.08,-7.53,64,35.2,34.99,35.74,0.88,-50.42,4.81,-4.63,84.087,7.32
1503,士電,Industrials,Electrical Equipment & Parts,-8.62,-0.91,-1.74,36.65,91.21,-1.64,64,207.0,217.0,259.57,0.47,-30.63,5.46,-11.8,63.818,37.91
4714,永捷,Basic Materials,Specialty Chemicals,-8.66,-5.4,-1.28,3.93,34.59,0.32,64,19.45,19.7,21.04,0.35,-361.21,0.25,12.95,3.838,77.8
1470,大統新創,Consumer Cyclical,Textile Manufacturing,-8.66,-5.0,-4.8,-15.25,-11.28,-9.22,64,21.3,22.09,20.92,0.18,12.25,0.69,4.66,7.586,30.87
1513,中興電,Industrials,Specialty Industrial Machinery,-8.67,-5.99,-2.81,16.84,25.71,5.52,64,162.5,169.6,182.57,0.29,-3.45,6.87,-6.32,47.855,23.65
5522,遠雄,Real Estate,Real Estate—Development,-8.7,-6.73,3.15,6.08,-16.64,-8.83,64,71.5,75.48,77.09,0.35,52.25,5.22,-20.8,30.311,13.7
3489,森寶,Real Estate,Real Estate—Development,-8.72,-6.99,20.36,19.01,57.15,36.08,64,24.0,28.18,28.34,0.75,252.25,-0.07,23.64,8.537,
6791,虎門科技,Technology,Software—Infrastructure,-8.73,-9.17,-13.03,-22.87,-25.42,-11.88,64,91.2,87.16,86.64,1.09,-13.93,4.21,-12.63,30.639,21.66
2704,國賓,Consumer Cyclical,Lodging,-8.79,-3.19,-8.15,3.84,-1.29,0.52,64,60.5,60.96,66.08,0.4,-7845.24,3.71,-16.87,3.453,16.31
2404,漢唐,Industrials,Engineering & Construction,-8.8,-10.65,1.91,5.02,34.08,11.74,64,334.0,331.25,356.3,0.84,-13.88,25.05,-40.51,316.245,13.33
2428,興勤,Technology,Electronic Components,-8.87,-7.46,-8.36,-11.76,-8.86,-0.86,64,172.0,171.05,170.12,0.41,14.18,11.4,0.5,55.051,15.09
3587,閎康,Technology,Scientific & Technical Instruments,-8.94,-6.79,-7.58,-11.93,3.53,-6.94,64,276.0,276.7,278.12,0.71,18.15,10.1,-7.12,75.074,27.33
6526,達發,Technology,Semiconductors,-8.95,-7.19,-12.69,-1.45,2.47,4.2,64,638.0,609.1,660.9,0.59,41.05,10.97,14.29,98.182,58.16
4905,台聯電,Technology,Communication Equipment,-8.96,-7.64,-4.31,-4.45,5.85,14.84,64,92.1,92.03,96.41,0.62,-15.9,5.21,58.84,11.553,17.68
2611,志信,Industrials,Marine Shipping,-8.99,-2.87,1.55,20.98,34.3,25.32,63,22.9,24.05,27.01,0.64,-146.6,3.58,-10.0,3.496,6.4
4726,永昕,Healthcare,Biotechnology,-9.0,-2.23,0.98,11.39,-14.03,-14.37,63,45.0,48.64,48.59,0.61,12.92,-2.48,28.99,2.804,
2345,智邦,Technology,Communication Equipment,-9.09,-15.04,-8.29,-11.54,-12.52,17.01,63,537.0,519.3,505.25,1.49,0.51,16.86,1.33,157.033,31.85
3706,神達,Technology,Computer Hardware,-9.1,-8.85,-12.19,-18.1,5.85,10.0,63,46.35,44.56,45.91,1.74,36.29,2.23,24.29,33.477,20.78
1446,宏和,Consumer Cyclical,Textile Manufacturing,-9.11,0.58,0.41,-2.42,-19.86,-0.8,63,43.95,47.0,46.97,0.96,50.86,5.12,41.72,14.259,8.58
2012,春雨,Basic Materials,Steel,-9.11,-3.17,-6.72,-18.16,-19.4,-8.13,63,25.35,26.11,24.88,0.8,99.8,1.2,-7.76,30.883,21.12
6174,安碁,Technology,Electronic Components,-9.14,-14.15,-24.14,-20.34,-19.9,-17.86,63,23.2,20.17,21.49,4.42,-248.82,0.25,-19.64,8.876,92.8
3189,景碩,Technology,Semiconductor Equipment & Materials,-9.14,-7.24,-7.81,-28.05,-17.72,-15.93,63,105.5,108.15,102.44,0.52,200.38,0.28,-5.16,61.445,376.79
5258,虹堡,Industrials,Business Equipment & Supplies,-9.17,-11.04,-12.01,-16.66,5.4,6.72,63,129.0,121.27,122.88,0.8,-37.63,7.44,-15.47,72.666,17.34
4806,桂田文創,Communication Services,Entertainment,-9.19,-3.47,0.35,-10.49,10.59,73.97,63,13.6,14.21,13.13,0.71,15.69,-0.45,156.55,0.089,
4107,邦特,Healthcare,Medical Instruments & Supplies,-9.2,-4.41,-0.93,-9.15,-5.37,-6.31,63,126.0,131.35,129.17,0.43,-14.41,7.19,-7.94,29.316,17.52
1528,恩德,Industrials,Specialty Industrial Machinery,-9.22,-5.35,-4.77,-8.88,-16.9,-11.13,63,13.55,13.8,13.3,0.79,209.75,-0.47,-5.85,19.57,
3501,維熹,Industrials,Electrical Equipment & Parts,-9.25,-1.19,3.55,11.39,-7.63,-6.74,63,62.8,69.37,67.75,1.46,-5.27,5.4,3.07,47.635,11.63
1413,宏洲,Consumer Cyclical,Textile Manufacturing,-9.3,-6.21,-2.14,-8.83,-13.01,-12.0,63,9.81,9.8,10.03,0.45,57.03,-0.7,-22.51,16.572,
8076,伍豐,Technology,Computer Hardware,-9.35,-1.13,5.37,-7.41,-24.3,-6.61,63,33.05,34.36,32.43,0.8,89.11,1.42,-21.96,8.849,23.27
8938,明安,Consumer Cyclical,Leisure,-9.36,-5.58,-1.32,-14.71,-20.29,-18.68,63,79.7,82.26,80.75,0.86,242.44,2.71,-14.63,95.451,29.41
8201,無敵,Technology,Consumer Electronics,-9.39,-4.29,-15.15,-18.8,-3.32,10.34,63,18.75,17.55,18.23,1.16,-2.39,-1.05,15.62,7.487,
3093,港建*,Technology,Electronic Components,-9.4,-21.97,-19.28,-23.64,-20.58,-12.62,63,31.6,27.6,29.53,6.38,-412.75,1.15,-35.16,8.293,27.48
8489,三貝德,Consumer Defensive,Education & Training Services,-9.42,-5.93,-3.41,-17.64,-8.98,-2.87,63,28.25,29.12,27.22,0.48,-121.97,-1.29,515.82,37.595,
2230,泰茂,Consumer Cyclical,Auto Parts,-9.43,-1.92,-6.03,-7.6,23.02,67.64,62,165.5,162.7,164.9,2.52,16.39,5.2,10.01,19.708,31.83
6532,瑞耘,Technology,Semiconductor Equipment & Materials,-9.45,-4.81,-3.81,-4.06,3.94,-6.44,62,69.7,70.98,69.36,0.49,-27.65,3.58,-10.04,18.785,19.47
6721,信實,Industrials,Specialty Business Services,-9.55,-9.42,-8.31,-19.95,-15.47,-6.04,62,54.2,52.95,52.43,0.99,35.96,3.69,-4.2,140.039,14.69
5520,力泰,Basic Materials,Building Materials,-9.55,-5.15,-2.6,-11.38,-0.04,15.73,62,81.0,82.24,81.62,0.62,3.58,8.63,-2.55,65.923,9.39
2459,敦吉,Technology,Electronic Components,-9.57,-5.49,-3.43,-3.88,1.59,1.03,62,70.1,71.41,72.12,0.81,-11.57,6.03,-42.83,63.949,11.63
6525,捷敏-KY,Technology,Semiconductors,-9.63,-15.07,-16.32,-20.55,-17.68,-11.05,62,70.1,64.97,66.92,5.69,0.29,4.37,-4.93,34.959,16.04
2501,國建,Real Estate,Real Estate—Development,-9.64,-6.77,4.16,17.41,8.83,8.45,62,24.95,26.48,29.76,0.48,-17.75,2.16,-25.64,17.307,11.55
1558,伸興,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-9.64,-3.23,-4.59,-24.01,-21.67,-10.87,62,108.5,110.85,103.72,1.32,15.06,5.71,-5.16,118.176,19.0
1465,偉全,Consumer Cyclical,Textile Manufacturing,-9.65,-7.19,-4.21,-14.68,-7.2,-5.04,62,15.25,15.21,15.27,0.94,-79.0,0.76,-18.69,4.942,20.07
2444,兆勁,Technology,Communication Equipment,-9.7,-1.6,-8.31,-4.74,-27.19,-17.76,62,13.6,13.78,13.19,1.1,-219.22,0.12,-35.03,16.697,113.33
1473,台南,Consumer Cyclical,Apparel Manufacturing,-9.73,-5.17,0.08,9.19,-2.92,5.34,62,35.5,36.48,38.53,1.01,-73.52,3.24,-20.44,49.37,10.96
1527,鑽全,Industrials,Tools & Accessories,-9.75,-4.11,2.68,-13.87,-12.0,-7.82,62,44.0,45.78,43.93,1.11,-22.42,3.42,-6.67,21.07,12.87
1437,勤益控,Real Estate,Real Estate Services,-9.76,-4.37,-2.13,-5.44,-7.4,3.57,62,34.45,35.51,35.45,0.89,5.78,3.43,-26.27,4.379,10.04
5355,佳總,Technology,Electronic Components,-9.78,-4.78,2.59,11.14,3.31,42.31,62,11.65,12.2,12.06,1.0,0.59,-0.92,-1.5,2.874,
6606,建德工業,Technology,Semiconductors,-9.79,-0.22,24.14,-14.38,-10.97,-16.72,62,27.0,29.34,27.69,0.31,23.76,1.08,-0.18,6.753,25.0
2431,聯昌,Technology,Electronic Components,-9.81,-4.43,-9.57,-11.53,-3.63,-0.35,62,12.9,12.8,12.8,0.98,5.65,-0.86,-49.75,4.363,
6486,互動,Technology,Software—Application,-9.83,-6.53,-9.5,-2.22,-1.21,0.57,62,85.5,82.86,88.69,2.32,17.25,5.73,-7.97,55.365,14.92
3714,富采,Technology,Electronic Components,-9.84,-5.16,-13.97,-18.07,-28.92,-11.07,62,44.75,42.5,42.56,1.07,55.36,-7.18,0.37,31.921,
2851,中再保,Financial Services,Insurance—Reinsurance,-9.86,-7.05,-3.9,-16.18,-6.87,2.34,61,25.75,26.15,26.38,0.53,0.8,3.48,-8.99,28.033,7.4
1742,台蠟,Basic Materials,Specialty Chemicals,-9.86,-4.76,-9.7,-18.6,-15.06,-0.92,61,18.0,17.56,17.67,1.83,-157.75,1.47,-7.2,3.201,12.24
2832,台產,Financial Services,Insurance—Property & Casualty,-9.86,-7.68,-3.13,-15.72,-7.07,8.78,61,28.0,28.53,28.12,0.57,-24.87,3.14,-7.93,19.362,8.92
1476,儒鴻,Consumer Cyclical,Apparel Manufacturing,-9.9,-11.11,-11.58,-21.55,-12.09,1.13,61,563.0,537.85,526.67,1.07,5.77,16.66,6.13,122.82,33.79
2103,台橡,Basic Materials,Specialty Chemicals,-9.91,-10.1,-15.33,-22.94,-20.06,-12.08,61,24.4,23.08,23.54,3.65,27.32,1.17,-2.52,40.282,20.85
6177,達麗,Real Estate,Real Estate—Development,-9.93,-6.35,23.24,23.86,14.13,6.59,61,46.2,56.4,55.39,0.58,23.96,5.43,-13.25,42.316,8.51
1264,德麥,Consumer Defensive,Packaged Foods,-9.98,-7.99,-5.15,-16.73,-11.29,-3.24,61,315.5,316.4,311.87,0.36,-7.75,19.21,-8.62,168.414,16.42
1612,宏泰,Industrials,Electrical Equipment & Parts,-10.01,-4.73,-2.2,0.45,2.21,17.28,61,32.85,34.62,36.17,0.74,46.1,2.41,-0.46,21.097,13.63
6115,鎰勝,Industrials,Electrical Equipment & Parts,-10.02,-7.7,-6.46,-10.56,-4.51,-3.9,61,52.5,52.47,53.95,0.52,-14.93,3.3,4.49,36.361,15.91
6846,綠茵,Healthcare,Biotechnology,-10.05,-5.23,-16.21,-21.81,-19.37,-17.98,61,80.0,75.38,77.31,2.71,-42.02,4.96,-18.7,,16.13
2342,茂矽,Technology,Semiconductors,-10.11,-10.68,-14.96,-23.37,-26.27,-18.57,61,33.9,31.88,31.99,2.18,4692.24,-0.72,12.87,9.909,
4538,大詠城,Industrials,Metal Fabrication,-10.16,-5.29,0.61,-19.8,-10.21,-13.1,61,20.6,21.4,20.87,0.32,-457.74,0.44,-18.96,5.66,46.82
6024,群益期,Financial Services,Capital Markets,-10.17,-6.53,-4.7,-10.29,-1.72,7.84,61,55.4,55.85,56.72,0.79,10.8,5.35,10.11,11.588,10.36
5488,松普,Industrials,Electrical Equipment & Parts,-10.18,-6.01,-8.89,-12.66,-15.87,-10.44,61,12.95,12.93,12.88,1.02,358.92,-0.29,-0.2,7.326,
3005,神基,Technology,Computer Hardware,-10.28,-7.82,-5.44,-5.66,24.75,39.21,61,111.5,109.9,112.68,0.88,-4.47,6.73,-12.26,57.964,16.57
911608,明輝-DR,Industrials,Industrial Distribution,-10.28,-8.41,-5.73,15.19,10.71,-8.18,61,3.42,3.43,3.7,1.39,,0.47,,0.398,7.28
4931,新盛力,Industrials,Electrical Equipment & Parts,-10.29,-5.93,-2.22,-25.64,-24.71,-29.97,61,32.4,34.02,31.75,0.42,1050.15,1.27,20.65,24.307,25.51
2101,南港,Consumer Cyclical,Auto Parts,-10.35,-7.88,1.26,-2.6,-12.51,11.64,61,47.8,50.25,51.79,1.62,292.25,0.76,3.24,10.139,62.89
6155,鈞寶,Technology,Electronic Components,-10.4,-13.12,-14.92,-12.95,-14.76,-7.02,61,28.25,26.69,27.49,3.07,-21.05,0.88,0.92,5.923,32.1
2605,新興,Industrials,Marine Shipping,-10.42,-1.86,-10.13,-1.44,-11.13,15.42,61,26.9,27.0,27.59,1.0,94.79,1.48,-4.02,7.841,18.18
3265,台星科,Technology,Semiconductor Equipment & Materials,-10.43,-10.48,-11.89,2.18,30.21,18.36,60,115.5,108.22,120.51,2.5,-23.33,6.31,-6.27,28.842,18.3
4711,永純,Basic Materials,Specialty Chemicals,-10.44,-6.06,-3.39,-19.36,-12.23,-3.04,60,17.4,18.09,17.28,0.24,-195.25,0.07,-12.68,12.299,248.57
6835,圓裕,Industrials,Electrical Equipment & Parts,-10.46,-3.24,-0.59,-9.27,8.53,-0.54,60,49.25,50.29,51.42,0.57,-16.55,4.17,-8.46,35.387,11.81
6220,岳豐,Technology,Communication Equipment,-10.47,-11.94,-15.7,-27.29,-24.56,-10.58,60,25.85,24.46,23.95,1.66,223.27,-2.73,-9.86,67.384,
4440,宜新實業,Consumer Cyclical,Textile Manufacturing,-10.49,-9.83,-8.41,-18.85,-28.14,-19.12,60,26.45,26.13,25.71,1.31,34.8,1.39,0.33,15.304,19.03
2069,運錩,Basic Materials,Steel,-10.5,6.89,-8.1,-24.67,-22.13,-11.32,60,17.2,18.13,16.88,2.01,835.11,0.17,-8.15,68.748,101.18
6229,研通,Technology,Semiconductors,-10.51,-11.78,-14.02,6.34,-9.49,-7.64,60,35.05,33.94,36.25,1.98,98.24,0.95,46.47,38.887,36.89
1531,高林股,Industrials,Specialty Industrial Machinery,-10.54,-7.58,-9.38,-15.05,-18.88,-9.44,60,14.3,14.2,14.25,0.93,-98.37,0.14,7.79,8.178,102.14
5601,台聯櫃,Industrials,Integrated Freight & Logistics,-10.54,-10.13,-9.01,-21.02,-15.89,-11.49,60,37.0,36.2,36.36,0.41,-31.61,0.48,-5.65,1.388,77.08
5315,光聯,Technology,Electronic Components,-10.55,-7.42,-9.8,-22.4,-20.61,-15.84,60,18.95,18.4,18.43,1.12,42.25,0.68,7.1,12.476,27.87
5392,能率,Technology,Electronic Components,-10.56,-5.02,9.62,26.51,-12.53,-1.97,60,29.25,32.07,32.32,0.38,195.7,0.31,-9.15,58.104,94.35
2883B,凱基金乙特,Financial Services,Insurance—Life,-10.56,-8.98,-7.83,-19.47,-9.91,-8.42,60,7.52,7.41,7.47,1.22,,2.259,23.58,3.06,3.33
5324,士開,Consumer Cyclical,Lodging,-10.58,-16.24,-5.86,-7.67,3.42,3.95,60,12.85,12.66,13.59,2.67,-59.47,-0.49,-19.66,2.944,
2235,謚源,Consumer Cyclical,Auto Parts,-10.64,-8.54,-2.66,-10.74,-5.79,-5.32,60,48.7,48.97,49.73,0.03,-59.47,1.58,-25.62,16.565,30.82
3036A,文曄甲特,Technology,Electronic Components,-10.65,-8.39,-9.06,-20.59,-14.99,-9.77,60,48.3,47.52,47.28,0.61,,10.609,12.77,816.488,4.55
4114,健喬,Healthcare,Drug Manufacturers—Specialty & Generic,-10.65,-7.51,-4.55,-19.06,-13.64,-6.93,60,36.85,37.45,36.61,1.01,11.69,1.56,-7.29,12.334,23.62
8482,商億-KY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-10.68,-8.53,-13.65,-23.28,-23.64,-10.32,60,67.5,65.06,63.79,0.62,0.01,3.32,-2.12,32.923,20.33
2480,敦陽科,Technology,Computer Hardware,-10.7,-10.17,-12.59,-23.91,-7.21,1.63,60,126.0,120.95,123.02,1.24,-5.92,7.36,-10.83,67.7,17.12
2363,矽統,Technology,Semiconductors,-10.7,-19.86,-24.73,13.14,4.79,51.36,60,78.0,68.87,80.78,4.03,-38.36,-0.82,-10.18,0.413,
1907,永豐餘,Basic Materials,Paper & Paper Products,-10.7,-6.26,-14.95,-21.29,-21.13,-3.17,60,31.65,30.75,30.46,1.08,-3120.24,1.16,-6.06,45.69,27.28
3321,同泰,Technology,Electronic Components,-10.71,-7.21,-2.41,18.48,-2.27,-14.04,59,18.1,18.95,19.68,1.16,13.09,-3.09,14.48,21.611,
2606,裕民,Industrials,Marine Shipping,-10.72,-5.7,-10.24,-11.91,-9.81,2.33,59,54.1,53.42,54.81,0.94,18.57,4.55,-5.2,18.791,11.89
6180,橘子,Communication Services,Electronic Gaming & Multimedia,-10.72,-8.79,-7.52,-13.37,-14.84,-6.32,59,77.8,77.79,78.35,0.73,146.31,11.89,-17.56,59.428,6.54
4131,浩泰,Healthcare,Biotechnology,-10.73,-3.36,3.3,2.28,5.37,-5.37,59,29.5,31.26,31.67,0.86,3.79,-1.84,-2.57,1.685,
3285,微端,Technology,Electronic Components,-10.73,-11.23,-8.59,5.81,-4.03,13.31,59,27.9,27.38,28.22,0.66,-5.09,0.95,5.37,18.153,29.37
2520,冠德,Real Estate,Real Estate—Diversified,-10.73,-7.9,11.03,11.95,3.21,20.08,59,47.65,52.76,53.9,0.62,96.19,8.93,51.14,47.397,5.34
2947,振宇五金,Consumer Cyclical,Specialty Retail,-10.79,-9.0,-13.39,-15.33,-21.86,-17.61,59,85.2,83.26,85.0,0.74,-10.18,3.01,-8.03,107.165,28.31
5904,寶雅,Consumer Cyclical,Department Stores,-10.81,-7.06,-7.01,-21.33,-19.48,-2.85,59,523.0,520.1,506.04,0.77,-23.22,25.52,-12.28,219.798,20.49
4706,大恭,Basic Materials,Specialty Chemicals,-10.81,-7.69,-2.98,-13.03,-4.14,19.54,59,30.35,31.2,30.01,0.26,-15.25,0.87,-5.98,14.998,34.89
2417,圓剛,Technology,Computer Hardware,-10.83,-5.57,2.35,31.89,27.56,25.0,59,41.7,44.68,44.36,0.34,-1207.74,-0.06,-2.87,24.643,
6527,明達醫,Healthcare,Medical Instruments & Supplies,-10.84,-6.07,-7.65,-21.19,-17.17,2.71,59,88.7,89.47,85.73,0.87,5.15,4.12,-7.02,32.481,21.53
3002,歐格,Industrials,Electrical Equipment & Parts,-10.87,-6.12,-15.87,-7.26,-7.46,8.29,59,15.2,14.82,15.29,0.53,98.71,0.21,-1.43,5.885,72.38
3632,研勤,Technology,Software—Application,-10.87,-10.51,-9.32,-13.86,-20.52,-6.73,59,14.45,14.33,14.26,1.5,-787.74,-0.05,-10.8,9.442,
2348A,海悅甲特,Real Estate,Real Estate Services,-10.88,-8.09,-9.51,-21.64,-16.16,-10.69,59,34.55,34.0,33.79,0.19,,14.11,-55.31,64.112,2.45
5864,致和證,Financial Services,Capital Markets,-10.88,-4.19,-5.19,-8.05,-8.34,-6.96,59,18.0,18.8,19.53,1.61,6187.69,1.52,12.63,2.392,11.84
6278,台表科,Technology,Semiconductors,-10.88,-7.44,-3.76,7.13,-2.42,-6.34,59,108.5,111.2,115.65,0.43,-2.08,10.63,-12.95,161.865,10.21
3577,泓格,Technology,Communication Equipment,-10.89,-9.48,-23.31,-40.44,-24.32,0.15,59,70.5,61.2,58.44,0.59,12.68,1.24,-11.12,15.902,56.85
3015,全漢,Industrials,Electrical Equipment & Parts,-10.89,-7.52,-5.4,-10.29,-3.07,1.47,59,58.1,57.76,60.26,0.28,-153.48,3.11,-13.22,63.848,18.68
4556,旭然,Industrials,Pollution & Treatment Controls,-10.97,-6.83,-3.01,-16.19,0.87,-10.43,58,34.15,34.31,35.23,0.43,52.25,-0.03,3.32,15.661,
5251,天鉞電,Technology,Electronic Components,-11.04,-5.04,0.08,38.74,-1.94,-16.11,58,28.1,30.29,33.62,3.58,202.25,-1.51,24.68,6.894,
8462,柏文,Consumer Cyclical,Leisure,-11.04,-4.69,6.56,-26.11,-29.13,-15.55,58,121.5,127.5,119.62,0.51,41.54,3.15,-1.46,61.862,38.57
6461,益得,Healthcare,Biotechnology,-11.06,-8.86,-6.48,-14.79,-20.9,-6.36,58,29.0,29.43,28.49,0.63,-12.36,-2.71,-65.06,0.247,
1618,合機,Technology,Electronics & Computer Distribution,-11.06,-0.6,3.46,32.68,14.02,32.23,58,41.5,46.29,49.54,0.52,35.28,2.85,-29.25,24.322,14.56
2472,立隆電,Technology,Electronic Components,-11.11,-10.29,-6.38,-0.47,-1.26,3.21,58,74.7,77.1,78.56,0.63,5.42,6.54,4.67,57.912,11.42
3213,茂訊,Technology,Computer Hardware,-11.11,0.92,1.31,-3.09,13.96,21.57,58,94.3,100.02,100.85,1.19,8.49,10.32,-18.45,53.729,9.14
5548,安倉,Industrials,Engineering & Construction,-11.11,-8.27,-2.28,-7.65,7.2,36.57,58,33.9,35.25,35.49,0.35,2.15,2.8,-12.39,,12.11
6569,醫揚,Healthcare,Health Information Services,-11.14,-6.22,-0.01,1.25,-5.96,5.8,58,165.0,178.4,172.18,0.41,-46.22,5.68,-25.48,35.893,29.05
2425,承啟,Technology,Computer Hardware,-11.19,-3.01,-17.17,-34.43,-13.18,8.68,58,43.4,39.5,38.91,2.67,-382.75,1.51,-103.8,67.763,28.74
2107,厚生,Basic Materials,Specialty Chemicals,-11.2,-9.21,-6.38,-18.17,-12.22,-5.49,58,25.65,26.14,26.18,0.68,30.25,1.84,30.12,4.159,13.94
6270,倍微,Technology,Semiconductors,-11.22,-6.53,0.33,2.08,-16.04,3.89,58,27.0,27.91,27.73,0.67,52.25,0.37,-4.45,40.092,72.97
8416,實威,Technology,Software—Application,-11.27,-10.09,-7.33,-6.13,-9.83,-1.08,58,154.0,155.25,158.58,0.44,22.14,10.15,-21.94,53.272,15.17
2836,高雄銀,Financial Services,Banks—Regional,-11.3,-9.39,-7.56,-15.13,-14.45,-5.48,58,11.8,11.93,11.72,0.54,-6.21,0.56,2.35,2.783,21.07
2105,正新,Consumer Cyclical,Auto Parts,-11.31,-2.32,-4.03,-17.49,-2.97,6.19,58,48.75,49.37,49.6,1.74,2.03,2.03,-10.64,29.622,24.01
1457,宜進,Consumer Cyclical,Textile Manufacturing,-11.33,-7.59,-1.54,-10.83,-6.72,-4.8,58,19.5,20.12,20.44,0.73,44.93,2.77,-20.09,14.158,7.04
8421,旭源,Industrials,Specialty Industrial Machinery,-11.33,-6.71,-5.4,-13.43,-16.41,-12.0,58,14.05,14.59,14.05,0.45,-232.75,-0.12,-8.65,22.0,
4129,聯合,Healthcare,Medical Devices,-11.35,-9.22,-1.08,-0.92,7.27,19.16,58,95.4,97.51,98.17,0.64,-13.41,4.51,-3.35,46.482,21.15
1451,年興,Consumer Cyclical,Textile Manufacturing,-11.36,-10.09,-8.39,-19.49,-17.75,-14.44,57,20.05,20.0,20.09,1.04,151.08,-0.17,-8.43,32.431,
3056,富華新,Real Estate,Real Estate—Development,-11.36,-6.36,8.08,-8.99,-21.23,-8.07,57,30.85,34.44,32.96,0.67,-270.25,0.1,-182.06,2.305,308.5
1232,大統益,Consumer Defensive,Packaged Foods,-11.38,-9.47,-9.28,-19.96,-14.89,-8.35,57,147.5,146.7,145.53,1.93,27.72,8.16,-16.19,141.618,18.08
8996,高力,Industrials,Specialty Industrial Machinery,-11.39,5.44,2.5,21.84,12.2,-21.55,57,336.0,369.85,405.4,1.37,-9.17,5.78,-6.06,42.959,58.13
1466,聚隆,Consumer Cyclical,Textile Manufacturing,-11.4,-7.49,-14.53,-20.0,-7.94,13.6,57,13.0,12.52,12.68,0.92,286.0,-0.37,-4.39,23.686,
1702,南僑,Consumer Defensive,Packaged Foods,-11.41,-3.08,-12.2,-13.35,-0.95,-1.84,57,56.1,55.54,57.9,3.41,-21.98,5.22,-8.61,93.311,10.75
6138,茂達,Technology,Semiconductors,-11.42,-8.25,-21.47,-15.08,-1.35,26.05,57,203.5,184.5,195.83,1.15,-1.28,8.97,-12.2,81.811,22.69
2455,全新,Technology,Semiconductor Equipment & Materials,-11.42,-8.14,-15.96,-1.55,7.05,2.93,57,156.0,145.6,153.78,0.99,17.54,1.62,3.79,18.487,96.3
2506,太設,Real Estate,Real Estate—Development,-11.5,-8.51,-6.68,-8.2,-10.38,0.6,57,11.0,11.58,11.73,0.29,-707.74,,-50.29,5.268,
6196,帆宣,Technology,Electronic Components,-11.6,-11.98,-11.02,-5.92,1.78,-2.79,57,153.5,151.1,157.68,0.99,-62.09,11.65,-2.37,293.771,13.18
3588,通嘉,Technology,Semiconductors,-11.61,-2.97,-26.23,-7.96,29.92,36.44,57,85.0,76.66,84.03,1.56,72.43,1.88,2.0,22.866,45.21
6128,上福,Industrials,Business Equipment & Supplies,-11.63,-11.5,-10.36,-15.46,2.63,-4.49,57,36.95,36.07,37.71,2.09,-14.33,3.3,-6.97,42.291,11.2
6715,嘉基,Technology,Communication Equipment,-11.63,-9.79,-17.16,-0.04,11.23,4.5,57,169.5,163.05,173.8,0.76,-30.89,6.32,-13.78,36.623,26.82
9934,成霖,Industrials,Building Products & Equipment,-11.64,-7.15,1.94,-9.54,-1.85,8.49,57,17.1,18.26,18.34,0.61,20.83,1.81,-3.48,44.713,9.45
3528,安馳,Technology,Electronics & Computer Distribution,-11.64,-9.25,-4.0,-21.93,-26.13,-9.92,57,51.6,52.95,50.1,0.36,164.05,2.72,-20.02,79.347,18.97
6742,澤米,Technology,Electronic Components,-11.64,-13.49,-28.47,-16.77,0.59,-27.76,57,69.4,59.18,68.91,2.88,105.59,0.03,11.85,7.897,2313.33
4104,佳醫,Healthcare,Medical Distribution,-11.66,-9.38,-7.33,-21.15,-6.93,-1.21,57,87.2,87.29,87.07,0.76,6.43,4.74,-7.33,51.446,18.4
6136,富爾特,Communication Services,Advertising Agencies,-11.67,-7.74,-5.39,-10.61,-2.57,2.77,57,22.75,22.5,22.9,0.84,-3982.74,0.9,-12.24,4.301,25.28
