Code,Name
031887,SGBR2X凱基45購01
031889,川湖凱基3B購11
031891,台達電凱基43購01
031892,鴻海凱基3B購14
031893,鴻海凱基41購07
031894,鴻海凱基43購10
031895,台積電凱基41購12
03189P,友達中信42售02
031903,陽明凱基3B購07
031905,長榮航凱基45購02
031909,德律凱基43購02
031913,碩天凱基3B購01
031919,世紀鋼凱基3C購03
03191P,臺指2X國票42售01
031920,上証2X國票3C購02
031921,A50正2國票3C購01
031922,中502X國票3C購01
031923,光寶科國票3C購01
031925,裕民國票3C購01
031926,陽明國票3B購03
031929,長榮航國票41購01
031930,長榮航國票42購01
031932,迅得國票41購01
031936,勤美元大3B購01
031937,華新元大3C購01
031938,美時元大3C購04
031941,裕隆元大3B購03
031944,鴻海元大3B購21
031945,鴻海元大3C購11
031946,鴻海元大3C購12
031947,國巨元大3B購09
031948,台積電元大3B購12
031949,台積電元大3C購17
031950,台積電元大45購01
031951,鴻準元大3B購02
031953,技嘉元大3C購03
031954,台光電元大3B購01
031956,台光電元大3C購01
031961,長榮航元大3B購02
031962,長榮航元大3B購03
031963,長榮航元大41購01
031965,漢翔元大3C購02
031968,奇鋐元大3B購03
03196P,瑞儀國票3C售03
031971,融程電元大3B購01
031974,創意元大3C購03
031975,辛耘元大3B購06
031976,碩天元大3B購01
031977,瑞智元大3B購01
031979,保瑞元大3C購04
03197P,台達電永豐42售03
031981,保瑞元大3C購06
031987,高力元大3C購03
031988,高力元大41購01
031989,高力元大44購02
03198P,漢翔凱基3C售06
031990,高力元大45購01
031991,世紀鋼元大3C購01
031994,聚陽國泰41購01
031995,勤美國泰41購01
03199P,群創凱基3C售06
032002,華新科國泰41購01
032003,冠德國泰41購01
032004,健鼎國泰41購01
032006,瑞儀國泰41購01
03200P,矽力凱基3C售02
032011,國企2X群益46購01
032014,鴻海群益41購06
032015,鴻海群益41購07
03201P,鴻海元大3C售70
032020,台積電群益43購07
032028,華航群益45購01
03202P,聯發科元大3C售20
032035,威強電群益41購01
032038,富華新群益41購01
032039,華晶科群益3B購01
03203P,臺股指元大3C售52
032041,定穎控群益41購01
032042,材料群益3B購08
032049,勤誠群益43購02
03204P,臺股指元大3C售53
032055,上銀國泰41購01
032058,華航國泰41購01
03205P,臺股指元大3C售54
032060,台驊控國泰41購01
032064,矽力國泰41購01
032068,滬深2X國票43購02
032072,中砂國票3C購01
032073,鴻海國票41購02
032074,華邦電國票3C購01
032077,中信金國票3C購01
032081,鴻海中信41購02
032084,京元電中信3B購01
032087,陽明中信3C購01
032088,萬海中信3C購01
03208P,臺股指元大43售36
032090,創意中信41購02
032092,滬深2X永豐3B購05
032096,鴻海永豐45購04
032097,鴻海永豐46購04
03209P,全新群益3C售03
032106,波力永豐3B購01
032107,高力永豐42購01
032110,海悅統一45購01
032111,英業達統一45購01
032112,友達統一45購01
032113,友達統一45購02
032114,美律統一48購01
032115,長榮統一45購06
032116,陽明統一44購04
032117,陽明統一45購02
032118,陽明統一45購03
032119,陽明統一45購04
03211P,台積電中信43售03
032120,陽明統一45購05
032122,萬海統一45購02
032123,長榮航統一45購01
032126,智原統一43購10
032127,智原統一45購03
032128,創意統一45購01
032129,創意統一45購02
03212P,台灣50元富3C售15
032130,群創統一45購01
032131,日月光統一45購01
032132,凌華統一49購02
032133,愛普統一45購01
032134,勤誠統一47購01
032136,台積電富邦43購04
032138,台積電富邦43購06
03213P,台灣50元富3C售16
032143,中信金富邦43購01
032144,華晶科富邦41購01
032145,瑞儀富邦3B購01
03214P,臺股指元富43售04
032152,台積電群益43購08
032157,台光電群益41購03
032158,聯發科群益44購03
032159,聯發科群益44購04
03215P,臺股指元富43售05
032163,國泰金群益3B購01
032164,國泰金群益41購01
03216P,晶豪科凱基43售03
032172,創意群益45購01
032174,東科群益3B購01
032178,緯穎群益4B購01
03217P,臺股指凱基3C售55
032180,富邦媒群益41購01
032185,香港2X凱基43購02
032186,A50正2凱基43購01
032187,國企2X凱基45購01
032189,元日2X凱基43購01
032193,智邦凱基45購01
032194,智邦凱基45購02
032196,大同凱基41購01
03219P,臺股指凱基42售10
032200,技嘉凱基41購03
032205,長榮凱基41購03
032214,辛耘凱基3B購05
032215,辛耘凱基45購01
032216,材料凱基3B購10
032220,台郡凱基3C購01
032222,台虹凱基43購01
032225,元日2X元富4B購01
032228,裕隆元富3B購01
03222P,京鼎國票42售01
032230,鴻海元富3B購04
032235,長榮元富42購01
032236,陽明元富3B購01
032238,長榮航元富45購01
032239,長榮航元富45購02
03223P,T50正2元大3C售03
032240,中信金元富3C購01
032242,奇鋐元富42購03
032244,聯詠元富42購02
032246,蔚華科元富3B購01
032247,創意元富3C購04
032248,碩天元富3B購01
032249,緯穎元富42購01
03224P,鴻海元大3C售73
032252,A50正2元大3B購02
032255,中砂元大3B購04
032257,美時元大3C購05
032258,新光鋼元大3B購01
032259,新光鋼元大3B購02
03225P,聯詠元大3C售02
032260,鴻海元大3B購22
032261,鴻海元大41購08
032262,鴻海元大41購09
032264,國巨元大3C購01
032265,台積電元大3B購13
032266,台積電元大3C購18
032269,宏碁元大3C購01
03226P,世芯元大3C售25
032274,瑞昱元大41購04
032275,京元電元大3B購02
032276,京元電元大3B購03
03227P,世芯元大3C售26
032281,長榮航元大3B購04
032282,長榮航元大3B購05
032285,慧洋元大3B購04
032286,慧洋元大3B購05
032287,慧洋元大3B購06
03228P,世芯元大3C售27
032296,嘉澤元大3B購04
032302,達發元大3B購03
032307,高力元大41購02
032308,世紀鋼元大3B購02
032309,世紀鋼元大3B購03
03230P,新日興元富3C售02
032310,世紀鋼元大3C購02
032311,世紀鋼元大3C購03
032314,緯穎中信41購01
032319,創意永豐43購03
03231P,勤誠元富3C售05
032320,定穎控永豐3B購02
032321,致伸永豐3C購01
032323,潤泰新永豐3C購01
032324,滬深2X國泰41購01
032327,台積電國泰41購01
032328,台積電國泰41購02
032329,台積電國泰41購03
032332,中信金國泰41購01
032333,奇鋐國泰41購01
032334,智原國泰41購01
032336,京鼎國泰41購01
032337,健策國泰41購01
032339,達運國泰41購01
032340,緯穎國泰41購01
032347,大亞統一49購02
032349,大亞統一4B購01
03234P,燿華凱基3C售03
032351,聯電統一45購01
032352,台達電統一45購04
032353,中環統一44購01
032354,國巨統一43購11
032355,金像電統一45購01
032356,技嘉統一45購02
032357,美律統一45購01
032359,宏達電統一45購01
03235P,聯詠凱基3C售03
032362,陽明統一46購02
032363,長榮航統一55購01
032365,欣興統一45購02
032366,緯創統一45購02
032368,日月光統一45購02
032369,定穎控統一49購01
03236P,台灣50永豐3C售06
032370,致伸統一44購01
032371,致伸統一45購02
032372,致伸統一49購01
032373,遠雄港統一47購01
032376,力智統一47購01
032378,中石化富邦43購01
032380,鴻海富邦3B購04
032381,鴻海富邦43購04
032382,台光電富邦3C購01
032383,矽力富邦42購01
032385,保瑞富邦41購02
032386,T50反1元富42購01
032387,美債2X元富47購01
032399,保瑞元富42購02
03239P,台積電永豐3C售23
032400,南電元富45購01
032403,潤泰新元富3C購01
032404,大亞國票3C購01
03240P,漢唐永豐43售01
032410,創意國票43購02
032411,致伸國票3C購01
032413,矽力國票3C購01
032414,緯穎國票3C購01
032416,高力國票3C購03
032418,華榮第一43購01
03241P,晟銘電永豐42售01
032421,大亞凱基3B購06
032424,鴻海凱基43購11
032428,威盛凱基3C購04
032430,立隆電凱基3C購01
032433,亞航凱基41購01
032435,慧洋凱基3B購04
032437,大立光凱基3B購08
032439,富華新凱基3C購02
03243P,台灣50元大43售08
032442,定穎控凱基3C購01
032445,矽力凱基3B購02
032449,高力凱基43購04
03244P,鴻海元大3C售76
032450,高力凱基45購01
032456,鴻海台新3B購01
032457,陽明台新3B購01
032459,香港2X群益43購03
03245P,晟銘電元大3C售03
032460,國企2X群益48購01
032462,川湖群益43購03
03246P,新日興元大3C售06
032470,技嘉群益3B購03
032471,台光電群益41購04
032473,國產群益45購01
032474,萬海群益3B購01
032475,長榮航群益42購03
032477,台新金群益41購01
032478,中信金群益3C購01
032479,奇鋐群益41購05
03247P,京鼎元大3C售03
032481,創意群益43購01
032482,材料群益3B購10
032483,致伸群益3C購02
032484,虹堡群益3B購02
032489,滬深2X元大3C購06
03248P,T50正2中信45售01
032490,滬深2X元大41購02
032491,滬深2X元大43購01
032494,大亞元大41購02
032495,鴻海元大3B購23
032496,鴻海元大3B購24
032497,鴻海元大3C購13
032499,台積電元大3B購14
032501,台積電元大3C購21
032503,宏碁元大3C購02
032507,一詮元大3C購01
032511,長榮航元大3B購07
032513,長榮航元大41購02
032514,智原元大3C購01
032515,智原元大41購01
032516,智原元大45購01
032519,欣興元大41購03
03251P,鴻海永豐41售07
032521,創意元大41購03
032522,創意元大45購01
032523,嘉澤元大3B購05
032524,嘉澤元大3C購03
032525,嘉澤元大41購04
03252P,長榮永豐41售05
032531,保瑞元大3C購08
032533,緯穎元大41購03
032534,緯穎元大45購01
032535,力智元大3B購01
032539,高力元大3C購04
032540,世紀鋼元大3B購04
032541,世紀鋼元大3B購05
032542,世紀鋼元大3B購06
032544,世紀鋼元大3C購04
032545,世紀鋼元大41購03
032546,世紀鋼元大44購01
032547,世紀鋼元大44購02
032548,世紀鋼元大45購01
032556,華通國泰41購01
03255P,台灣50元富41售04
032560,全新國泰41購01
032562,緯創國泰41購01
032563,碩天國泰41購01
032565,致伸國泰41購01
032566,中磊國泰41購01
032567,台表科國泰41購01
032568,矽力國泰41購02
032578,長榮航永豐41購01
032582,世紀鋼永豐3B購03
032583,世紀鋼永豐3C購02
032587,滬深2X富邦43購02
032588,元債2X富邦42購03
032590,全新富邦41購01
032591,宏達電富邦43購01
032592,國產富邦41購01
032593,長榮航富邦3B購01
032596,欣興富邦43購01
032598,致茂元富3B購01
032599,強茂元富3B購01
03259P,T50正2國票41售03
032607,虹堡元富3B購01
032608,矽力元富3B購01
032609,矽力元富42購01
03260P,健策國票41售01
032612,鴻海統一45購07
032613,台光電統一49購01
032614,威盛統一45購02
032615,凌陽統一44購01
032616,聯發科統一45購05
03261P,T50正2富邦41售02
032620,牧德統一46購02
032621,碩天統一49購01
032623,致伸統一46購01
032624,遠雄港統一49購01
032627,矽力統一45購01
032628,矽力統一45購02
03262P,晟銘電凱基41售01
032631,至上統一45購01
032632,潤泰新統一49購01
032634,世紀鋼統一47購02
032635,世紀鋼統一49購02
032636,台灣50凱基43購06
032637,滬深2X凱基3B購05
032638,滬深2X凱基41購03
032639,香港2X凱基43購03
03263P,牧德凱基41售03
032640,國企2X凱基3B購03
032641,國企2X凱基45購02
032646,美時凱基41購02
032647,中鋼凱基41購01
032648,川湖凱基45購01
032650,鴻海凱基41購08
03265P,健策群益43售02
032663,定穎控凱基45購01
032664,定穎控凱基45購02
032665,定穎控凱基47購01
032667,材料凱基3B購11
03266P,世芯群益45售01
032670,四維航凱基3B購02
032674,富邦媒凱基41購01
032675,成霖凱基3C購01
032676,世紀鋼凱基3B購06
032677,世紀鋼凱基41購02
032678,世紀鋼凱基43購02
032679,世紀鋼凱基45購01
032680,世紀鋼凱基47購01
032683,A50正2國票45購01
032684,國企2X國票41購01
032686,華新國票3B購02
032687,華新國票3C購01
03268P,聯發科永豐42售05
032690,國巨國票3B購02
032691,國巨國票42購01
032693,海悅國票41購01
032698,陽明國票41購01
032699,長榮航國票41購02
03269P,台灣50國泰43售01
032701,台驊控國票3C購01
032702,慧洋國票3B購01
032703,慧洋國票3C購01
032712,訊芯國票3C購02
032715,潤泰新國票3C購01
032716,台灣50元大43購02
03271P,長榮國泰43售01
032721,華新元大3C購02
032725,第一銅元大3B購01
032730,鴻海元大3C購14
032731,鴻海元大3C購15
032732,鴻海元大41購10
032733,國巨元大3C購02
032738,台積電元大3B購19
032739,台積電元大3B購20
03273P,台灣50元富41售06
032741,智邦元大3B購04
032742,宏碁元大3B購03
032745,大同元大43購02
032748,裕民元大3B購01
032749,長榮航元大3B購08
03274P,台灣50元富41售07
032750,長榮航元大41購03
032751,長榮航元大45購01
032765,臻鼎元大3B購03
032766,隆大元大3B購01
032768,台表科元大42購01
032769,矽力元大3C購01
032776,富邦媒元大3B購03
032777,臺股指元大41購22
03277P,長榮航元富41售05
032783,鴻海群益42購09
032785,威盛群益41購03
032792,奇鋐群益3B購07
032793,智原群益41購01
032794,創意群益41購05
032797,上緯控群益41購03
032803,矽力群益43購01
032804,潤泰新群益3C購01
032806,世紀鋼群益3B購03
032808,台達電中信3B購01
032809,國巨中信41購01
03280P,京鼎凱基41售01
032810,裕民中信41購01
032812,訊芯中信3B購01
032814,智邦第一45購01
032815,香港2X永豐45購01
032816,A50正2永豐41購01
032817,元日2X永豐41購01
032823,國巨永豐3B購03
032824,長榮永豐45購01
032826,長榮航永豐43購01
032827,碩天永豐3B購01
032828,碩天永豐41購01
03282P,台灣50富邦42售10
032830,台郡永豐41購01
032831,同欣電永豐41購01
032836,美時凱基41購03
032838,國巨凱基43購01
03283P,T50正2富邦41售03
032840,國巨凱基45購02
032841,國巨凱基48購01
032845,華航凱基3B購01
032846,華航凱基41購01
032848,長榮航凱基41購04
032849,亞航凱基41購02
03284P,台積電富邦41售08
032850,大立光凱基3B購09
032854,奇鋐凱基43購02
032856,創意凱基45購01
032857,碩天凱基43購01
032858,碩天凱基43購02
032859,碩天凱基43購03
032862,訊芯凱基41購01
032863,訊芯凱基41購02
032864,訊芯凱基43購01
032866,力積電凱基43購01
032867,力積電凱基43購02
032871,國巨國票41購01
032872,台積電國票3B購05
032873,台積電國票41購01
032876,大立光國票3C購01
03287P,燿華群益43售01
032880,保瑞國票41購01
032881,台泥國泰41購01
032883,中鋼國泰41購01
032885,國產國泰41購01
032886,榮運國泰41購01
032888,威健國泰41購01
03288P,T50正2元大41售06
032896,第一銅統一49購01
032897,三陽統一45購01
032898,國巨統一45購01
032899,國巨統一49購01
032900,國巨統一49購02
032901,海悅統一45購02
032904,立隆電統一49購01
032905,華新科統一45購03
032906,國產統一45購02
032907,國產統一45購03
03290P,玉晶光元大41售04
032912,大立光統一47購01
032913,威健統一44購01
032916,聯鈞統一45購01
032917,聯鈞統一48購01
032918,定穎控統一45購02
032919,瑞儀統一46購01
03291P,電子類元大41售03
032920,矽格統一44購01
032921,同欣電統一51購01
032922,南電統一45購01
032923,至上統一48購01
032924,波力統一51購01
032925,波力統一55購01
032926,潤泰新統一44購01
032927,國企2X元富3B購01
032928,SGBR2X元富3B購02
032929,中502X元富3B購03
03292P,電子類元大41售04
032932,楠梓電元富42購01
032933,國巨元富3B購01
032937,長榮航元富3B購02
032939,辛耘元富42購01
03293P,電子類元大41售05
032944,潤泰新元富41購01
032945,三陽富邦42購01
032947,欣興富邦43購02
032949,玉晶光富邦41購01
03294P,電子類元大43售02
032950,牧德富邦42購01
032956,SGBR2X元大42購01
032957,道瓊銀元大41購01
032959,大亞元大3C購06
03295P,晟銘電國票43售01
032960,美時元大3C購07
032963,鴻海元大3C購16
032964,鴻海元大3C購17
032965,鴻海元大41購11
032967,國巨元大41購02
032968,國巨元大45購01
